startcong,district,statename,pop_density
111,3,Ohio,1616362.192058362
111,4,Ohio,551323.389191284
111,5,Ohio,411995.02509933716
111,6,Ohio,495541.23322294676
111,7,Ohio,904722.9269397277
111,8,Ohio,1271737.4651169076
111,9,Ohio,2217454.8492772486
111,18,Ohio,375660.4264138546
112,1,Ohio,6310844.547858323
112,10,Ohio,13129706.860780964
112,11,Ohio,19025698.249977585
112,12,Ohio,2537652.830445349
112,14,Ohio,1408249.7410387362
112,16,Ohio,1487258.8708041967
112,2,Ohio,1011367.391589689
112,15,Ohio,2216909.152548676
112,17,Ohio,2493827.9204967185
112,13,Ohio,4792416.299442587
112,3,Ohio,1641760.5493950099
112,4,Ohio,559986.4898970114
112,5,Ohio,418468.81972272455
112,6,Ohio,503327.81309859455
112,7,Ohio,918939.0947652144
112,8,Ohio,1291720.636423525
112,9,Ohio,2252298.345936933
112,18,Ohio,381563.2851878193
103,7,Maryland,19885335.73282617
103,1,Maryland,569196.1140005131
103,2,Maryland,2279797.7561376356
103,3,Maryland,10062253.43271459
103,4,Maryland,11069140.65796952
103,5,Maryland,1322487.0135689704
103,6,Maryland,763443.2143865081
103,8,Maryland,4702011.834411919
104,7,Maryland,20371899.077885225
104,1,Maryland,583123.460711865
104,2,Maryland,2335580.873767041
104,3,Maryland,10308461.1787056
104,4,Maryland,11339985.373785911
104,5,Maryland,1354846.221065631
104,6,Maryland,782123.4865803206
104,8,Maryland,4817062.77634206
105,7,Maryland,20859130.09094862
105,1,Maryland,597069.9186938847
105,2,Maryland,2391440.5376533754
105,3,Maryland,10555006.773891551
105,4,Maryland,11611201.745940024
105,5,Maryland,1387249.8322513702
105,6,Maryland,800829.3920656309
105,8,Maryland,4932271.592541965
106,7,Maryland,21348251.644181054
106,1,Maryland,611070.4913326565
106,2,Maryland,2447516.9466474205
106,3,Maryland,10802509.008410187
106,4,Maryland,11883470.484286584
106,5,Maryland,1419779.175024234
106,6,Maryland,819607.8796829692
106,8,Maryland,5047927.438772829
107,7,Maryland,21801839.51910216
107,1,Maryland,624053.9510655815
107,2,Maryland,2499519.5194654055
107,3,Maryland,11032030.712885527
107,4,Maryland,12135959.456849566
107,5,Maryland,1449945.3277186174
107,6,Maryland,837022.1486643509
107,8,Maryland,5155181.124829739
87,1,Washington,9772549.693750136
87,2,Washington,128117.63714252187
87,3,Washington,128222.74917324887
87,4,Washington,62792.716662930216
87,5,Washington,65486.42947116265
87,6,Washington,664191.606616096
87,7,Washington,865475.3823308108
88,1,Washington,10067831.48038109
88,2,Washington,131988.76657955858
88,3,Washington,132097.0546154431
88,4,Washington,64690.02556845558
88,5,Washington,67465.13006622778
88,6,Washington,684260.4413023307
88,7,Washington,891626.0927583248
89,1,Washington,10384616.797143735
89,2,Washington,136141.80621987185
89,3,Washington,136253.50154955307
89,4,Washington,66725.50364345324
89,5,Washington,69587.927079677
89,6,Washington,705790.7640007696
89,7,Washington,919681.1962608712
90,1,Washington,10620262.926883759
90,2,Washington,139231.11518121482
90,3,Washington,139345.34508416566
90,4,Washington,68239.62852602552
90,5,Washington,71167.00563532165
90,6,Washington,721806.4596390313
90,7,Washington,940550.4607438088
58,1,West Virginia,328217.56589715165
58,2,West Virginia,105725.37774264906
58,3,West Virginia,110529.96899199576
58,4,West Virginia,177700.09972795317
58,5,West Virginia,127335.32137069761
59,1,West Virginia,341202.6591009902
59,2,West Virginia,109908.13341036224
59,3,West Virginia,114902.80609245792
59,4,West Virginia,184730.35220999713
59,5,West Virginia,132373.01949517083
60,1,West Virginia,354171.4700562974
60,2,West Virginia,114085.64424338238
60,3,West Virginia,119270.16001160291
60,4,West Virginia,191751.7893284273
60,5,West Virginia,137404.40075679205
61,1,West Virginia,368345.1674029325
61,2,West Virginia,118651.27284368877
61,3,West Virginia,124043.26934822026
61,4,West Virginia,199425.5633542822
61,5,West Virginia,142903.2298694616
62,1,West Virginia,382075.1734770853
62,2,West Virginia,123073.97969860933
62,3,West Virginia,128666.96199394405
62,4,West Virginia,206859.11872165973
62,5,West Virginia,148229.924469414
93,1,Idaho,41130.83841208105
93,2,Idaho,38622.966674819916
94,1,Idaho,41919.727979423034
94,2,Idaho,39363.75525696108
95,1,Idaho,42747.78921223712
95,2,Idaho,40141.327089542414
96,1,Idaho,43682.57190706601
96,2,Idaho,41019.11325351154
97,1,Idaho,44538.58328729058
97,2,Idaho,41822.931028399624
98,0,Wyoming,19214.853500745718
99,0,Wyoming,19554.43720312534
100,0,Wyoming,19913.197131225086
101,0,Wyoming,20285.533582543732
102,0,Wyoming,20791.95115550362
78,4,Ohio,423464.3335935644
78,0,Ohio,27768.658535300718
78,10,Ohio,431242.7947657712
78,11,Ohio,455025.0815893373
78,12,Ohio,2118961.7825301276
78,13,Ohio,483493.02314293484
78,14,Ohio,612993.5266651266
78,15,Ohio,369477.17155756336
78,16,Ohio,534345.5686003523
78,17,Ohio,360975.4782256106
78,18,Ohio,497990.17368304136
78,19,Ohio,637577.2119063401
78,1,Ohio,9764616.630058898
78,20,Ohio,55548782.25731527
78,5,Ohio,379320.5728131851
78,6,Ohio,369903.7226616815
78,7,Ohio,299760.6483859597
78,8,Ohio,433399.4262961436
78,9,Ohio,1830353.2524057138
78,21,Ohio,51825925.341103405
78,22,Ohio,1064199.162325194
78,2,Ohio,3964867.4703856693
78,3,Ohio,849972.4535758764
79,4,Ohio,433339.6775886113
79,0,Ohio,28416.233864703285
79,10,Ohio,441299.535336005
79,11,Ohio,465636.4338346054
79,12,Ohio,2168376.750580133
79,13,Ohio,494768.2582547644
79,14,Ohio,627288.7611449333
79,15,Ohio,378093.51507930586
79,16,Ohio,546806.7037740694
79,17,Ohio,369393.55913222104
79,18,Ohio,509603.4876770205
79,19,Ohio,652445.7469670074
79,1,Ohio,9992331.080962664
79,20,Ohio,56844200.28849108
79,5,Ohio,388166.46807227377
79,6,Ohio,378530.0135120429
79,7,Ohio,306751.1769479964
79,8,Ohio,443506.4603068008
79,9,Ohio,1873037.763392908
79,21,Ohio,53034524.979854174
79,22,Ohio,1089016.678166537
79,2,Ohio,4057329.637937211
79,3,Ohio,869794.123783956
80,4,Ohio,446340.05698033207
80,0,Ohio,29268.733278513515
80,10,Ohio,454538.71393299603
80,11,Ohio,479605.7300046287
80,12,Ohio,2233428.999150111
80,13,Ohio,509611.52186747047
80,14,Ohio,646107.6976624163
80,15,Ohio,389436.48549210664
80,16,Ohio,563211.1434564835
80,17,Ohio,380475.52707085945
80,18,Ohio,524891.8146449351
80,19,Ohio,672019.4040350273
80,1,Ohio,10292105.372998578
80,20,Ohio,58549551.09800293
80,5,Ohio,399811.63146964565
80,6,Ohio,389886.079068268
80,7,Ohio,315953.8460905315
80,8,Ohio,456811.84761578665
80,9,Ohio,1929229.7134922585
80,21,Ohio,54625583.867963515
80,22,Ohio,1121687.653644386
80,2,Ohio,4179051.2972691576
80,3,Ohio,895888.3269845584
81,4,Ohio,462016.6079805866
81,0,Ohio,30296.72254987233
81,10,Ohio,470503.22175415873
81,11,Ohio,496450.6525448505
81,12,Ohio,2311872.4708104795
81,13,Ohio,527510.320973518
81,14,Ohio,668800.5752468009
81,15,Ohio,403114.44432797673
81,16,Ohio,582992.491951262
81,17,Ohio,393838.7551997161
81,18,Ohio,543327.2948874355
81,19,Ohio,695622.3639212379
81,1,Ohio,10653589.206359552
81,20,Ohio,60605954.079262346
81,5,Ohio,413853.99072736525
81,6,Ohio,403579.82872666424
81,7,Ohio,327050.91547631385
81,8,Ohio,472856.1934339011
81,9,Ohio,1996988.9645874398
81,21,Ohio,56544167.553278014
81,22,Ohio,1161084.0587702806
81,2,Ohio,4325829.767562732
81,3,Ohio,927354.1092482485
82,4,Ohio,479637.0658106232
82,0,Ohio,31452.18344209371
82,10,Ohio,488447.3433173469
82,11,Ohio,515384.36106692214
82,12,Ohio,2400043.0055416687
82,13,Ohio,547628.5877307456
82,14,Ohio,694307.3906497131
82,15,Ohio,418488.4827159176
82,16,Ohio,605226.745963375
82,17,Ohio,408859.03598174866
82,18,Ohio,564048.7917386357
82,19,Ohio,722152.1126735156
82,1,Ohio,11059897.369543763
82,20,Ohio,62917352.93301881
82,5,Ohio,429637.61552665016
82,6,Ohio,418971.61601373594
82,7,Ohio,339524.03173421987
82,8,Ohio,490890.05297953845
82,9,Ohio,2073150.4255170864
82,21,Ohio,58700657.39086611
82,22,Ohio,1205365.6545858777
82,2,Ohio,4490808.903989054
82,3,Ohio,962721.6776284018
89,18,Michigan,5762886.426578377
89,19,Michigan,2298713.259153576
89,1,Michigan,55784778.28391801
89,2,Michigan,594799.8193551062
89,3,Michigan,532621.6714856878
89,4,Michigan,377047.33645289164
89,5,Michigan,1075682.560874856
89,6,Michigan,828578.8988320491
89,7,Michigan,1189294.5307601802
89,8,Michigan,373124.34977319534
89,9,Michigan,258749.76828383643
89,10,Michigan,143734.94018428223
89,11,Michigan,70812.22916736845
89,12,Michigan,3247993.079641486
89,13,Michigan,59469581.86739194
89,14,Michigan,36446249.9482521
89,15,Michigan,4182708.351618984
89,16,Michigan,117392408.7151324
89,17,Michigan,35256107.37023608
90,18,Michigan,5893656.960444203
90,19,Michigan,2350875.307448955
90,1,Michigan,57050637.906646326
90,2,Michigan,608296.9255207999
90,3,Michigan,544707.8406677597
90,4,Michigan,385603.23671378003
90,5,Michigan,1100091.7843686603
90,6,Michigan,847380.883971041
90,7,Michigan,1216281.8196288168
90,8,Michigan,381591.23022274644
90,9,Michigan,264621.27829314023
90,10,Michigan,146996.5513755739
90,11,Michigan,72419.08939798799
90,12,Michigan,3321696.0398557144
90,13,Michigan,60819056.48721255
90,14,Michigan,37273282.655535564
90,15,Michigan,4277621.727253738
90,16,Michigan,120056259.2273813
90,17,Michigan,36056133.544892795
91,18,Michigan,6011252.752145415
91,19,Michigan,2397782.1845925907
91,1,Michigan,58188965.93909184
91,2,Michigan,620434.238402451
91,3,Michigan,555576.3642684877
91,4,Michigan,393297.1554824233
91,5,Michigan,1122041.851227842
91,6,Michigan,864288.6250546919
91,7,Michigan,1240550.2194476384
91,8,Michigan,389205.0976611562
91,9,Michigan,269901.25114034227
91,10,Michigan,149929.56494463235
91,11,Michigan,73864.06324176518
91,12,Michigan,3387973.646139771
91,13,Michigan,62032575.55459911
91,14,Michigan,38016994.27848866
91,15,Michigan,4362972.86271867
91,16,Michigan,122451734.72710666
91,17,Michigan,36775559.463020325
92,18,Michigan,6159066.636659455
92,19,Michigan,2456742.5233999547
92,1,Michigan,59619805.3075151
92,2,Michigan,635690.4251982975
92,3,Michigan,569237.7263726519
92,4,Michigan,402968.1479888407
92,5,Michigan,1149632.333853634
92,6,Michigan,885541.0767944789
92,7,Michigan,1271054.767240252
92,8,Michigan,398775.46838586574
92,9,Michigan,276537.99626007036
92,10,Michigan,153616.26259514398
92,11,Michigan,75680.34589763243
92,12,Michigan,3471282.328358862
92,13,Michigan,63557927.47993006
92,14,Michigan,38951814.3290756
92,15,Michigan,4470256.318174377
92,16,Michigan,125462765.42599659
92,17,Michigan,37679853.214013584
106,1,New Jersey,6970727.971739542
106,2,New Jersey,1170555.6204107525
106,3,New Jersey,2166464.93014625
106,4,New Jersey,3281200.4173073806
106,5,New Jersey,2089720.5794726308
106,6,New Jersey,10991034.84590125
106,7,New Jersey,8484468.339245168
106,8,New Jersey,21614356.107891254
106,9,New Jersey,23229646.843326416
106,10,New Jersey,40023567.378084265
106,11,New Jersey,3537410.377320893
106,12,New Jersey,2250097.7883441127
106,13,New Jersey,34403187.673418865
107,1,New Jersey,7118835.542329112
107,2,New Jersey,1195426.5018856667
107,3,New Jersey,2212495.970070964
107,4,New Jersey,3350916.3242248623
107,5,New Jersey,2134121.0265265824
107,6,New Jersey,11224562.172730146
107,7,New Jersey,8664738.462905746
107,8,New Jersey,22073597.92395064
107,9,New Jersey,23723208.860603094
107,10,New Jersey,40873951.06178678
107,11,New Jersey,3612569.996127907
107,12,New Jersey,2297905.7817662754
107,13,New Jersey,35134154.735611595
74,1,Kentucky,220977.3269881195
74,2,Kentucky,175399.9343823972
74,3,Kentucky,2755706.8108025244
74,4,Kentucky,161530.7708516957
74,5,Kentucky,634493.3870780736
74,6,Kentucky,234406.0217948941
74,7,Kentucky,366706.36658856494
74,8,Kentucky,190979.89377156904
74,9,Kentucky,169942.03808940947
75,1,Kentucky,223711.70499808269
75,2,Kentucky,177570.33679454148
75,3,Kentucky,2789805.983817543
75,4,Kentucky,163529.55594774778
75,5,Kentucky,642344.6213596187
75,6,Kentucky,237306.5667518587
75,7,Kentucky,371243.9987455834
75,8,Kentucky,193343.08292310656
75,9,Kentucky,172044.9043800538
76,1,Kentucky,227280.13761577167
76,2,Kentucky,180402.76696066576
76,3,Kentucky,2834306.268993787
76,4,Kentucky,166138.02116598544
76,5,Kentucky,652590.6811206688
76,6,Kentucky,241091.85144760757
76,7,Kentucky,377165.723736488
76,8,Kentucky,196427.10467115624
76,9,Kentucky,174789.19819562428
77,1,Kentucky,231661.04290631178
77,2,Kentucky,183880.09429994316
77,3,Kentucky,2888938.5279280767
77,4,Kentucky,169340.3904690011
77,5,Kentucky,665169.5980355814
77,6,Kentucky,245738.9824225918
77,7,Kentucky,384435.7268782536
77,8,Kentucky,200213.3068051681
77,9,Kentucky,178158.32200528594
78,1,Kentucky,237455.72990409087
78,2,Kentucky,188479.6056300428
78,3,Kentucky,2961201.409572523
78,4,Kentucky,173576.2108147051
78,5,Kentucky,681807.9139677667
78,6,Kentucky,251885.80999630492
78,7,Kentucky,394051.86552666716
78,8,Kentucky,205221.371308251
78,9,Kentucky,182614.71095665437
79,1,Kentucky,242993.28485352025
79,2,Kentucky,192875.0193496641
79,3,Kentucky,3030257.7154719797
79,4,Kentucky,177624.07188627575
79,5,Kentucky,697707.9252670403
79,6,Kentucky,257759.87972037282
79,7,Kentucky,403241.299949498
79,8,Kentucky,210007.20916053484
79,9,Kentucky,186873.35317558536
80,1,Kentucky,250283.18941595271
80,2,Kentucky,198661.35408061746
80,3,Kentucky,3121166.7690233225
80,4,Kentucky,182952.87153941084
80,5,Kentucky,718639.4674317364
80,6,Kentucky,265492.78857140674
80,7,Kentucky,415338.7148802648
80,8,Kentucky,216307.51706050814
80,9,Kentucky,192479.63530281762
81,1,Kentucky,259073.74523101916
81,2,Kentucky,205638.82518212261
81,3,Kentucky,3230789.75551017
81,4,Kentucky,189378.62243601246
81,5,Kentucky,743879.8376064568
81,6,Kentucky,274817.54259056674
81,7,Kentucky,429926.4231631616
81,8,Kentucky,223904.764428084
81,9,Kentucky,199239.98936951073
82,1,Kentucky,268954.33810118854
82,2,Kentucky,213481.50915657426
82,3,Kentucky,3354006.0937571996
82,4,Kentucky,196601.17238963748
82,5,Kentucky,772250.03703814
82,6,Kentucky,285298.5747364389
82,7,Kentucky,446323.0207713655
82,8,Kentucky,232444.0774990875
82,9,Kentucky,206838.63359593193
103,1,New Jersey,6488179.206668931
103,8,New Jersey,20136581.680794735
103,2,New Jersey,1090805.9757926054
103,3,New Jersey,2014752.4633953369
103,4,New Jersey,3052822.048704095
103,5,New Jersey,1946369.5250808687
103,9,New Jersey,21644787.193809967
103,6,New Jersey,10216213.509756071
103,7,New Jersey,7901756.332922028
103,10,New Jersey,37241630.53940495
103,13,New Jersey,29031362.932808813
103,11,New Jersey,3295018.6640750146
103,12,New Jersey,2095732.549708197
104,1,New Jersey,6646934.895813677
104,8,New Jersey,20629292.624793965
104,2,New Jersey,1117496.3073778003
104,3,New Jersey,2064050.3335055886
104,4,New Jersey,3127519.8726606434
104,5,New Jersey,1993994.1706774237
104,9,New Jersey,22174401.58914182
104,6,New Jersey,10466188.42020924
104,7,New Jersey,8095100.063440059
104,10,New Jersey,38152875.51782358
104,13,New Jersey,29741715.388004873
104,11,New Jersey,3375642.6638286514
104,12,New Jersey,2147011.87701932
105,1,New Jersey,6805908.431401695
105,8,New Jersey,21122679.672605854
105,2,New Jersey,1144223.2637531806
105,3,New Jersey,2113415.850739054
105,4,New Jersey,3202320.1978589226
105,5,New Jersey,2041684.1673786303
105,9,New Jersey,22704742.727640804
105,6,New Jersey,10716506.349205198
105,7,New Jersey,8288709.1025227755
105,10,New Jersey,39065370.91743069
105,13,New Jersey,30453042.59728167
105,11,New Jersey,3456377.2967928736
105,12,New Jersey,2198361.570432775
83,1,Oklahoma,151781.07085520282
83,2,Oklahoma,115571.2003068569
83,3,Oklahoma,114635.87038153522
83,4,Oklahoma,190849.20186916526
83,5,Oklahoma,401649.47595169535
83,6,Oklahoma,58136.57046101513
84,1,Oklahoma,157226.5977896931
84,2,Oklahoma,119717.6072374204
84,3,Oklahoma,118748.7200030596
84,4,Oklahoma,197696.39607690653
84,5,Oklahoma,416059.6591662111
84,6,Oklahoma,60222.36586712587
85,1,Oklahoma,162961.99453626745
85,2,Oklahoma,124084.73076937904
85,3,Oklahoma,123080.49994322225
85,4,Oklahoma,204908.07198167694
85,5,Oklahoma,431236.90811205795
85,6,Oklahoma,62419.18985314972
86,1,Oklahoma,167729.67197170237
86,2,Oklahoma,127715.00034637249
86,3,Oklahoma,126681.3893652694
86,4,Oklahoma,210902.9396433396
86,5,Oklahoma,443853.33737204113
86,6,Oklahoma,64245.34916009635
87,1,Oklahoma,173258.59699895565
87,2,Oklahoma,131924.9093831579
87,3,Oklahoma,130857.22716376591
87,4,Oklahoma,217854.9984389478
87,5,Oklahoma,458484.2121396267
87,6,Oklahoma,66363.0884645398
88,1,Oklahoma,178493.67992759432
88,2,Oklahoma,135911.07718629515
88,3,Oklahoma,134811.13449003932
88,4,Oklahoma,224437.5807927297
88,5,Oklahoma,472337.5095436047
88,6,Oklahoma,68368.27768764395
89,1,Oklahoma,184110.00128201698
89,2,Oklahoma,140187.53271913878
89,3,Oklahoma,139052.9802167759
89,4,Oklahoma,231499.53154780687
89,5,Oklahoma,487199.6561609005
89,6,Oklahoma,70519.49233063846
90,1,Oklahoma,188287.79715990348
90,2,Oklahoma,143368.64668495732
90,3,Oklahoma,142208.34909142824
90,4,Oklahoma,236752.68336953546
90,5,Oklahoma,498255.1159460476
90,6,Oklahoma,72119.70982191042
58,1,Mississippi,155762.7924235229
58,2,Mississippi,147561.0597332922
58,3,Mississippi,115866.07881782534
58,4,Mississippi,132020.95103655098
58,5,Mississippi,115732.07205456705
58,6,Mississippi,76387.1609706964
58,7,Mississippi,135196.2114737018
58,8,Mississippi,179580.35424492814
59,1,Mississippi,161925.15113756986
59,2,Mississippi,153398.93775379524
59,3,Mississippi,120450.02553164693
59,4,Mississippi,137244.02418129
59,5,Mississippi,120310.71713163407
59,6,Mississippi,79409.22471085565
59,7,Mississippi,140544.9057216568
59,8,Mississippi,186684.99421468357
60,1,Mississippi,168079.78275605067
60,2,Mississippi,159229.4955510751
60,3,Mississippi,125028.22434990261
60,4,Mississippi,142460.54801801057
60,5,Mississippi,124883.62096095557
60,6,Mississippi,82427.49902939716
60,7,Mississippi,145886.89314296862
60,8,Mississippi,193780.72554497852
61,1,Mississippi,174806.21944643054
